"Subject","Trial","Selection","Response_Time","Alt","Brand","Price","Type"
2414,1,TRUE,4745,1,"Lindt",3.7,"Dark"
2414,1,FALSE,4745,2,"Lindt",3.4,"White"
2414,1,FALSE,4745,3,"Hershey's",2.8,"Milk"
2414,2,FALSE,4320,1,"Ghirardelli",4,"Milk"
2414,2,FALSE,4320,2,"Lindt",1.3,"Dark w/ Nuts"
2414,2,TRUE,4320,3,"Godiva",3.8,"Dark w/ Nuts"
2414,3,FALSE,3003,1,"Hershey's",3,"Milk w/ Nuts"
2414,3,TRUE,3003,2,"Dove",1.3,"White"
2414,3,FALSE,3003,3,"Hershey's",3.6,"Dark w/ Nuts"
2414,4,TRUE,5747,1,"Ghirardelli",1.4,"Dark w/ Nuts"
2414,4,FALSE,5747,2,"Hershey's",1.4,"Dark w/ Nuts"
2414,4,FALSE,5747,3,"Lindt",2.5,"White"
2414,5,FALSE,5022,1,"Ghirardelli",0.7,"Dark w/ Nuts"
2414,5,FALSE,5022,2,"Dove",1.6,"White"
2414,5,TRUE,5022,3,"Dove",1.6,"Dark"
2414,6,TRUE,6331,1,"Ghirardelli",3.7,"Dark"
2414,6,FALSE,6331,2,"Godiva",3.6,"White"
2414,6,FALSE,6331,3,"Ghirardelli",2.1,"Dark"
2414,7,FALSE,7510,1,"Dove",3.5,"White"
2414,7,TRUE,7510,2,"Godiva",3.6,"Dark"
2414,7,FALSE,7510,3,"Dove",2.9,"White"
2414,8,TRUE,7772,1,"Dove",1.4,"Milk w/ Nuts"
2414,8,FALSE,7772,2,"Ghirardelli",1.2,"Milk"
2414,8,FALSE,7772,3,"Lindt",1.7,"Milk"
2414,9,FALSE,3451,1,"Godiva",3.8,"Milk"
2414,9,FALSE,3451,2,"Dove",2,"Milk"
2414,9,TRUE,3451,3,"Lindt",1.3,"White"
2414,10,TRUE,3569,1,"Lindt",2.2,"Dark"
2414,10,FALSE,3569,2,"Lindt",2.8,"Milk w/ Nuts"
2414,10,FALSE,3569,3,"Hershey's",0.8,"Dark w/ Nuts"
2414,11,FALSE,4925,1,"Hershey's",1.7,"White"
2414,11,TRUE,4925,2,"Lindt",1.9,"Milk w/ Nuts"
2414,11,FALSE,4925,3,"Godiva",3.4,"White"
2414,12,TRUE,4960,1,"Dove",1.7,"Dark"
2414,12,FALSE,4960,2,"Hershey's",3.1,"Dark"
2414,12,FALSE,4960,3,"Lindt",3.1,"Milk w/ Nuts"
2414,13,TRUE,2388,1,"Lindt",1.9,"Dark w/ Nuts"
2414,13,FALSE,2388,2,"Dove",0.6,"White"
2414,13,FALSE,2388,3,"Lindt",0.5,"Milk w/ Nuts"
2414,14,FALSE,5683,1,"Ghirardelli",2.9,"White"
2414,14,FALSE,5683,2,"Ghirardelli",3.4,"Milk w/ Nuts"
2414,14,TRUE,5683,3,"Ghirardelli",3.4,"Dark w/ Nuts"
2414,15,TRUE,2253,1,"Lindt",3,"Dark w/ Nuts"
2414,15,FALSE,2253,2,"Hershey's",0.9,"Milk w/ Nuts"
2414,15,FALSE,2253,3,"Lindt",2,"Milk"
2414,16,FALSE,2182,1,"Lindt",3.6,"White"
2414,16,TRUE,2182,2,"Ghirardelli",3.1,"Dark w/ Nuts"
2414,16,FALSE,2182,3,"Ghirardelli",3.6,"Milk"
2414,17,TRUE,1743,1,"Lindt",1.9,"Dark w/ Nuts"
2414,17,FALSE,1743,2,"Lindt",3.9,"Milk w/ Nuts"
2414,17,FALSE,1743,3,"Lindt",2.8,"White"
2414,18,TRUE,2737,1,"Godiva",1.3,"Dark"
2414,18,FALSE,2737,2,"Ghirardelli",3.5,"Milk"
2414,18,FALSE,2737,3,"Lindt",0.7,"Dark"
2414,19,TRUE,2818,1,"Godiva",1.8,"Dark w/ Nuts"
2414,19,FALSE,2818,2,"Dove",2.2,"Dark"
2414,19,FALSE,2818,3,"Godiva",0.7,"Milk w/ Nuts"
2414,20,FALSE,2260,1,"Dove",0.6,"Milk"
2414,20,TRUE,2260,2,"Lindt",3.3,"Dark"
2414,20,FALSE,2260,3,"Hershey's",1.7,"Dark w/ Nuts"
2414,21,FALSE,1776,1,"Lindt",2.1,"White"
2414,21,FALSE,1776,2,"Hershey's",2.6,"Dark"
2414,21,TRUE,1776,3,"Godiva",2.8,"Dark w/ Nuts"
2414,22,FALSE,4615,1,"Lindt",2.6,"Milk"
2414,22,TRUE,4615,2,"Lindt",2,"Dark"
2414,22,FALSE,4615,3,"Ghirardelli",2.4,"Dark w/ Nuts"
2414,23,FALSE,4715,1,"Ghirardelli",2.4,"Dark"
2414,23,TRUE,4715,2,"Godiva",3.5,"Milk w/ Nuts"
2414,23,FALSE,4715,3,"Lindt",3.9,"White"
2414,24,FALSE,3055,1,"Ghirardelli",0.6,"Milk w/ Nuts"
2414,24,TRUE,3055,2,"Godiva",3.3,"Dark"
2414,24,FALSE,3055,3,"Dove",2.6,"White"
2414,25,FALSE,2723,1,"Lindt",3.3,"Dark"
2414,25,FALSE,2723,2,"Hershey's",2.1,"Dark"
2414,25,TRUE,2723,3,"Lindt",3,"Dark w/ Nuts"
2415,1,TRUE,4188,1,"Ghirardelli",3,"Dark"
2415,1,FALSE,4188,2,"Lindt",2.5,"White"
2415,1,FALSE,4188,3,"Hershey's",2.4,"Dark w/ Nuts"
2415,2,TRUE,2402,1,"Ghirardelli",2,"Milk"
2415,2,FALSE,2402,2,"Lindt",2.9,"White"
2415,2,FALSE,2402,3,"Godiva",1.9,"White"
2415,3,FALSE,2098,1,"Lindt",2.3,"Milk"
2415,3,TRUE,2098,2,"Hershey's",0.6,"Dark"
2415,3,FALSE,2098,3,"Godiva",0.9,"White"
2415,4,FALSE,2643,1,"Hershey's",1.3,"White"
2415,4,TRUE,2643,2,"Dove",1.3,"Dark"
2415,4,FALSE,2643,3,"Lindt",3,"Dark w/ Nuts"
2415,5,TRUE,1886,1,"Dove",3.7,"Milk"
2415,5,FALSE,1886,2,"Hershey's",3.6,"Milk w/ Nuts"
2415,5,FALSE,1886,3,"Lindt",3.6,"White"
2415,6,FALSE,2432,1,"Lindt",4,"White"
2415,6,FALSE,2432,2,"Dove",2.5,"White"
2415,6,TRUE,2432,3,"Lindt",0.8,"Milk w/ Nuts"
2415,7,FALSE,2276,1,"Godiva",2.5,"Milk"
2415,7,TRUE,2276,2,"Dove",2.4,"Dark w/ Nuts"
2415,7,FALSE,2276,3,"Dove",2.3,"White"
2415,8,FALSE,2535,1,"Hershey's",2.4,"Dark w/ Nuts"
2415,8,FALSE,2535,2,"Hershey's",1.8,"White"
2415,8,TRUE,2535,3,"Godiva",3.7,"Milk"
2415,9,TRUE,2616,1,"Dove",3.9,"Milk"
2415,9,FALSE,2616,2,"Dove",1.9,"Dark"
2415,9,FALSE,2616,3,"Ghirardelli",1.8,"Milk w/ Nuts"
2415,10,TRUE,2529,1,"Lindt",3.7,"Milk"
2415,10,FALSE,2529,2,"Dove",1.1,"Milk"
2415,10,FALSE,2529,3,"Hershey's",1,"Milk"
2415,11,TRUE,2604,1,"Godiva",3.3,"Dark"
2415,11,FALSE,2604,2,"Hershey's",3.3,"Dark"
2415,11,FALSE,2604,3,"Ghirardelli",0.6,"Dark w/ Nuts"
2415,12,FALSE,2546,1,"Godiva",1.6,"Milk"
2415,12,FALSE,2546,2,"Ghirardelli",1.1,"Dark w/ Nuts"
2415,12,TRUE,2546,3,"Lindt",1.3,"Milk"
2415,13,TRUE,1910,1,"Lindt",2,"Dark"
2415,13,FALSE,1910,2,"Ghirardelli",3.5,"White"
2415,13,FALSE,1910,3,"Lindt",3.7,"Milk w/ Nuts"
2415,14,TRUE,3237,1,"Lindt",1.9,"Milk w/ Nuts"
2415,14,FALSE,3237,2,"Godiva",3,"Dark"
2415,14,FALSE,3237,3,"Hershey's",0.6,"Dark"
2415,15,FALSE,2270,1,"Dove",3,"Milk w/ Nuts"
2415,15,TRUE,2270,2,"Ghirardelli",1.2,"Dark w/ Nuts"
2415,15,FALSE,2270,3,"Godiva",1.1,"White"
2415,16,TRUE,1830,1,"Lindt",3.3,"Milk w/ Nuts"
2415,16,FALSE,1830,2,"Ghirardelli",1.6,"Dark w/ Nuts"
2415,16,FALSE,1830,3,"Dove",1.4,"Dark w/ Nuts"
2415,17,FALSE,2310,1,"Lindt",3.3,"Dark w/ Nuts"
2415,17,TRUE,2310,2,"Lindt",2.8,"Milk"
2415,17,FALSE,2310,3,"Godiva",0.9,"Milk"
2415,18,TRUE,1906,1,"Lindt",0.8,"Dark"
2415,18,FALSE,1906,2,"Hershey's",3.5,"Milk"
2415,18,FALSE,1906,3,"Hershey's",2,"Dark w/ Nuts"
2415,19,TRUE,2096,1,"Godiva",3.3,"Dark"
2415,19,FALSE,2096,2,"Dove",3.1,"Milk w/ Nuts"
2415,19,FALSE,2096,3,"Ghirardelli",2.9,"Dark w/ Nuts"
2415,20,FALSE,2861,1,"Lindt",1.2,"Dark w/ Nuts"
2415,20,FALSE,2861,2,"Lindt",1.5,"White"
2415,20,TRUE,2861,3,"Dove",0.9,"Dark"
2415,21,FALSE,2761,1,"Hershey's",2.2,"White"
2415,21,TRUE,2761,2,"Lindt",3.3,"Dark w/ Nuts"
2415,21,FALSE,2761,3,"Hershey's",1.9,"Milk"
2415,22,FALSE,3127,1,"Dove",3.4,"Milk"
2415,22,TRUE,3127,2,"Ghirardelli",3.3,"Dark"
2415,22,FALSE,3127,3,"Hershey's",3.8,"Dark"
2415,23,FALSE,2688,1,"Ghirardelli",1.5,"Milk w/ Nuts"
2415,23,TRUE,2688,2,"Hershey's",2.8,"Dark"
2415,23,FALSE,2688,3,"Hershey's",2.5,"Milk w/ Nuts"
2415,24,FALSE,2654,1,"Godiva",0.5,"White"
2415,24,FALSE,2654,2,"Ghirardelli",1.1,"Dark w/ Nuts"
2415,24,TRUE,2654,3,"Ghirardelli",1.4,"Dark"
2415,25,FALSE,1736,1,"Godiva",0.9,"Milk"
2415,25,TRUE,1736,2,"Lindt",2.2,"Dark"
2415,25,FALSE,1736,3,"Ghirardelli",1,"Dark w/ Nuts"
2417,1,TRUE,4719,1,"Dove",0.6,"Milk"
2417,1,FALSE,4719,2,"Godiva",0.7,"Dark"
2417,1,FALSE,4719,3,"Dove",3.6,"White"
2417,2,TRUE,5492,1,"Godiva",2.7,"Milk w/ Nuts"
2417,2,FALSE,5492,2,"Godiva",3.9,"Dark"
2417,2,FALSE,5492,3,"Hershey's",0.7,"Milk w/ Nuts"
2417,3,TRUE,3749,1,"Hershey's",1.7,"Dark w/ Nuts"
2417,3,FALSE,3749,2,"Godiva",3.7,"Dark"
2417,3,FALSE,3749,3,"Hershey's",3,"Dark"
2417,4,FALSE,3821,1,"Lindt",1,"Milk"
2417,4,FALSE,3821,2,"Lindt",3.6,"Milk w/ Nuts"
2417,4,TRUE,3821,3,"Ghirardelli",0.5,"Dark w/ Nuts"
2417,5,FALSE,3809,1,"Hershey's",0.8,"Milk w/ Nuts"
2417,5,TRUE,3809,2,"Godiva",1.5,"Dark"
2417,5,FALSE,3809,3,"Hershey's",3.3,"White"
2417,6,FALSE,3505,1,"Lindt",3.1,"Milk"
2417,6,FALSE,3505,2,"Dove",2.5,"White"
2417,6,TRUE,3505,3,"Godiva",2.6,"Dark"
2417,7,FALSE,6703,1,"Godiva",3.1,"White"
2417,7,FALSE,6703,2,"Dove",4,"Dark w/ Nuts"
2417,7,TRUE,6703,3,"Godiva",2.1,"Milk"
2417,8,FALSE,3744,1,"Hershey's",0.8,"Dark w/ Nuts"
2417,8,FALSE,3744,2,"Godiva",3.2,"White"
2417,8,TRUE,3744,3,"Godiva",1.1,"Dark"
2417,9,FALSE,3253,1,"Lindt",2.3,"Dark"
2417,9,TRUE,3253,2,"Godiva",1.7,"Dark"
2417,9,FALSE,3253,3,"Godiva",3.8,"White"
2417,10,FALSE,4583,1,"Lindt",0.6,"Milk w/ Nuts"
2417,10,TRUE,4583,2,"Godiva",0.8,"Milk w/ Nuts"
2417,10,FALSE,4583,3,"Hershey's",3.7,"Dark"
2417,11,FALSE,5733,1,"Godiva",1.6,"Milk"
2417,11,FALSE,5733,2,"Dove",0.7,"White"
2417,11,TRUE,5733,3,"Hershey's",1.2,"Dark w/ Nuts"
2417,12,TRUE,7833,1,"Godiva",1.1,"Dark w/ Nuts"
2417,12,FALSE,7833,2,"Dove",0.8,"Dark w/ Nuts"
2417,12,FALSE,7833,3,"Lindt",3.7,"Dark"
2417,13,FALSE,4066,1,"Dove",3,"Milk"
2417,13,TRUE,4066,2,"Lindt",0.8,"White"
2417,13,FALSE,4066,3,"Godiva",1.9,"White"
2417,14,TRUE,5036,1,"Lindt",0.6,"Dark w/ Nuts"
2417,14,FALSE,5036,2,"Dove",3.5,"Milk"
2417,14,FALSE,5036,3,"Dove",1.9,"Milk w/ Nuts"
2417,15,FALSE,3692,1,"Godiva",3.7,"Dark"
2417,15,TRUE,3692,2,"Ghirardelli",1.5,"Dark"
2417,15,FALSE,3692,3,"Dove",1.6,"Dark"
2417,16,TRUE,9106,1,"Hershey's",0.5,"Milk w/ Nuts"
2417,16,FALSE,9106,2,"Dove",3.8,"Milk"
2417,16,FALSE,9106,3,"Dove",3.7,"Dark w/ Nuts"
2417,17,FALSE,5411,1,"Dove",3.9,"Milk"
2417,17,TRUE,5411,2,"Dove",1.2,"Milk w/ Nuts"
2417,17,FALSE,5411,3,"Lindt",0.5,"Milk w/ Nuts"
2417,18,FALSE,4725,1,"Godiva",2.8,"Milk w/ Nuts"
2417,18,TRUE,4725,2,"Lindt",2.7,"Milk"
2417,18,FALSE,4725,3,"Godiva",2.6,"White"
2417,19,FALSE,2749,1,"Hershey's",3.7,"Milk"
2417,19,FALSE,2749,2,"Dove",4,"Dark w/ Nuts"
2417,19,TRUE,2749,3,"Dove",2.8,"Dark"
2417,20,TRUE,3884,1,"Dove",0.7,"Dark"
2417,20,FALSE,3884,2,"Godiva",0.8,"White"
2417,20,FALSE,3884,3,"Hershey's",1.9,"Dark"
2417,21,TRUE,5451,1,"Ghirardelli",0.8,"Milk w/ Nuts"
2417,21,FALSE,5451,2,"Hershey's",3,"Milk"
2417,21,FALSE,5451,3,"Godiva",2.4,"Milk w/ Nuts"
2417,22,TRUE,3438,1,"Godiva",0.9,"Dark"
2417,22,FALSE,3438,2,"Dove",3.4,"Milk w/ Nuts"
2417,22,FALSE,3438,3,"Hershey's",3.4,"Dark w/ Nuts"
2417,23,TRUE,6070,1,"Godiva",0.6,"Dark w/ Nuts"
2417,23,FALSE,6070,2,"Dove",1.8,"White"
2417,23,FALSE,6070,3,"Dove",3.4,"Dark"
2417,24,FALSE,7130,1,"Hershey's",3.6,"Dark w/ Nuts"
2417,24,FALSE,7130,2,"Godiva",3.2,"Milk w/ Nuts"
2417,24,TRUE,7130,3,"Ghirardelli",1.4,"Milk w/ Nuts"
2417,25,FALSE,7315,1,"Lindt",1.1,"White"
2417,25,FALSE,7315,2,"Ghirardelli",0.8,"White"
2417,25,TRUE,7315,3,"Lindt",2,"Milk"
