"resp_id","ques","segment","choice","seat.1","seat.2","seat.3","trans.1","trans.2","trans.3","convert.1","convert.2","convert.3","price.1","price.2","price.3"
69,5,"racer",2,"2","2","4","auto","manual","auto","no","yes","yes","40","35","30"
69,6,"racer",3,"4","2","2","auto","auto","manual","yes","no","no","35","35","40"
69,7,"racer",3,"4","5","4","manual","manual","manual","no","no","no","40","40","30"
69,8,"racer",3,"5","2","4","auto","manual","manual","yes","yes","yes","40","30","35"
69,9,"racer",1,"2","5","2","manual","auto","auto","no","yes","yes","35","30","30"
69,10,"racer",2,"5","2","4","manual","auto","auto","yes","yes","no","40","35","35"
70,1,"basic",3,"2","2","4","auto","manual","auto","no","no","no","30","30","30"
70,2,"basic",1,"4","2","5","manual","manual","manual","yes","yes","yes","30","35","40"
70,3,"basic",2,"2","2","2","manual","auto","manual","yes","yes","yes","30","35","40"
70,4,"basic",3,"2","2","5","manual","auto","auto","no","yes","yes","35","40","35"
70,5,"basic",3,"2","2","5","auto","manual","auto","yes","no","no","30","40","30"
70,6,"basic",1,"4","2","5","auto","auto","manual","yes","no","yes","35","35","30"
70,7,"basic",1,"4","5","4","auto","manual","auto","no","yes","yes","40","35","40"
70,8,"basic",1,"5","4","2","manual","manual","auto","no","yes","no","35","40","40"
70,9,"basic",3,"4","4","4","auto","manual","auto","no","yes","yes","35","35","30"
70,10,"basic",3,"5","5","5","manual","auto","auto","no","yes","no","30","40","35"
71,1,"basic",3,"2","5","4","manual","auto","manual","yes","yes","no","30","40","30"
71,2,"basic",3,"5","2","5","manual","manual","auto","no","no","yes","40","40","35"
71,3,"basic",3,"2","2","4","auto","auto","auto","yes","no","yes","35","35","35"
71,4,"basic",2,"5","5","4","manual","auto","manual","yes","no","yes","30","30","30"
71,5,"basic",2,"4","4","5","manual","auto","manual","yes","yes","yes","35","30","40"
71,6,"basic",1,"5","2","4","manual","manual","manual","yes","no","no","35","35","35"
71,7,"basic",2,"4","2","5","auto","auto","auto","no","no","no","35","30","40"
71,8,"basic",3,"4","2","2","manual","auto","auto","yes","yes","yes","40","40","30"
71,9,"basic",3,"4","4","5","manual","auto","auto","no","no","yes","40","40","30"
71,10,"basic",3,"5","2","5","manual","manual","auto","no","yes","no","35","40","35"
72,1,"fun",2,"4","2","2","manual","manual","manual","no","yes","no","35","40","40"
72,2,"fun",3,"2","5","4","manual","manual","auto","yes","no","yes","30","35","40"
72,3,"fun",1,"5","4","5","auto","manual","manual","yes","no","no","40","40","40"
72,4,"fun",2,"5","2","4","auto","auto","manual","no","no","no","40","35","30"
72,5,"fun",3,"4","5","4","auto","auto","auto","no","yes","yes","30","35","35"
72,6,"fun",2,"5","4","5","auto","manual","manual","no","yes","yes","35","35","30"
72,7,"fun",2,"2","4","4","auto","auto","manual","no","no","yes","40","35","40"
72,8,"fun",2,"2","2","5","manual","auto","auto","no","yes","yes","30","35","30"
72,9,"fun",1,"2","5","2","auto","manual","auto","yes","yes","yes","30","35","40"
72,10,"fun",1,"2","4","4","auto","auto","manual","no","yes","yes","30","30","30"
73,1,"basic",1,"4","5","4","auto","auto","auto","no","no","yes","30","30","35"
73,2,"basic",3,"2","5","5","manual","manual","auto","no","yes","yes","30","40","30"
73,3,"basic",1,"4","2","2","manual","manual","auto","yes","yes","no","30","30","40"
73,4,"basic",3,"2","4","2","manual","manual","auto","no","no","yes","35","30","35"
73,5,"basic",3,"4","4","5","manual","manual","auto","no","yes","no","40","40","35"
73,6,"basic",1,"5","4","4","manual","manual","auto","yes","yes","no","30","35","40"
73,7,"basic",2,"2","5","5","manual","auto","manual","no","yes","no","40","40","30"
73,8,"basic",1,"4","4","2","auto","manual","manual","yes","no","yes","30","35","35"
73,9,"basic",2,"5","5","2","manual","auto","manual","no","yes","yes","35","35","40"
73,10,"basic",3,"5","2","2","manual","auto","auto","no","yes","no","40","30","35"
74,1,"fun",1,"2","4","2","auto","manual","manual","no","no","no","30","40","35"
74,2,"fun",1,"4","5","2","manual","manual","auto","yes","no","no","40","30","40"
74,3,"fun",3,"2","4","5","auto","auto","auto","no","no","no","35","40","35"
74,4,"fun",3,"2","4","4","auto","manual","auto","yes","no","yes","40","30","40"
74,5,"fun",2,"2","2","4","manual","auto","auto","no","yes","no","30","30","35"
74,6,"fun",3,"5","5","5","manual","manual","auto","no","yes","no","40","30","30"
74,7,"fun",3,"2","5","4","auto","manual","auto","yes","no","yes","35","35","35"
74,8,"fun",2,"2","2","5","manual","manual","manual","yes","yes","yes","40","30","40"
74,9,"fun",3,"2","5","5","manual","auto","auto","yes","no","yes","35","40","40"
74,10,"fun",3,"5","4","4","auto","auto","auto","yes","no","yes","35","30","30"
75,1,"basic",1,"5","2","5","auto","auto","manual","yes","no","no","30","30","40"
75,2,"basic",3,"2","5","2","manual","manual","manual","no","yes","yes","40","40","30"
75,3,"basic",3,"2","4","4","manual","manual","manual","no","yes","yes","30","30","35"
75,4,"basic",3,"4","2","5","manual","manual","auto","no","no","yes","30","35","35"
75,5,"basic",2,"5","2","4","manual","auto","auto","no","yes","yes","30","30","30"
75,6,"basic",3,"2","4","5","manual","auto","manual","yes","yes","yes","40","40","30"
75,7,"basic",3,"4","4","5","auto","manual","auto","yes","no","yes","35","40","40"
75,8,"basic",3,"2","2","2","auto","auto","auto","yes","yes","no","35","40","35"
75,9,"basic",1,"4","2","2","manual","auto","manual","no","no","yes","35","40","35"
75,10,"basic",1,"4","4","5","manual","auto","manual","yes","no","no","40","40","35"
76,1,"fun",3,"2","2","4","manual","auto","manual","no","yes","yes","35","40","35"
76,2,"fun",1,"4","2","2","manual","auto","auto","yes","no","no","30","35","30"
76,3,"fun",3,"2","5","5","auto","auto","auto","no","no","yes","40","35","35"
76,4,"fun",1,"2","2","5","manual","manual","manual","yes","no","no","30","30","30"
76,5,"fun",1,"2","5","4","manual","auto","manual","yes","yes","yes","35","40","40"
76,6,"fun",1,"5","4","4","auto","manual","auto","no","no","no","40","30","30"
76,7,"fun",2,"4","2","4","auto","auto","manual","no","yes","no","40","30","35"
76,8,"fun",1,"5","4","5","auto","auto","manual","yes","yes","yes","30","30","35"
76,9,"fun",1,"4","5","5","auto","manual","manual","yes","no","no","40","40","35"
76,10,"fun",1,"2","4","5","auto","auto","auto","yes","yes","no","35","35","30"
77,1,"basic",3,"4","2","4","auto","manual","manual","yes","no","no","35","40","30"
77,2,"basic",3,"2","4","4","manual","auto","auto","yes","yes","no","35","40","40"
77,3,"basic",2,"4","5","5","manual","auto","auto","yes","yes","no","35","30","35"
77,4,"basic",1,"2","2","5","auto","manual","manual","no","yes","no","35","30","35"
77,5,"basic",2,"5","4","5","manual","auto","auto","no","no","yes","30","30","40"
77,6,"basic",3,"4","2","5","auto","manual","manual","yes","no","yes","30","35","30"
77,7,"basic",3,"2","2","5","auto","auto","auto","yes","no","no","30","40","30"
77,8,"basic",2,"5","4","2","manual","manual","manual","no","no","yes","40","35","40"
77,9,"basic",3,"4","5","2","manual","auto","manual","no","no","no","40","40","30"
77,10,"basic",1,"2","4","4","auto","auto","manual","no","no","yes","30","35","30"
78,1,"basic",1,"2","5","2","auto","manual","manual","no","no","no","30","35","30"
78,2,"basic",2,"5","4","5","manual","auto","auto","yes","yes","yes","40","30","40"
78,3,"basic",1,"5","5","4","manual","manual","auto","no","yes","yes","30","35","35"
78,4,"basic",3,"5","4","5","manual","auto","auto","yes","no","yes","30","35","30"
78,5,"basic",1,"5","4","4","auto","manual","auto","yes","no","no","35","30","40"
78,6,"basic",1,"2","5","2","manual","auto","auto","no","no","no","35","40","40"
78,7,"basic",3,"4","2","4","manual","manual","auto","no","yes","yes","35","40","40"
78,8,"basic",3,"5","2","5","manual","auto","auto","no","yes","no","40","40","30"
78,9,"basic",3,"4","4","2","manual","manual","manual","yes","yes","yes","30","35","35"
78,10,"basic",1,"4","4","2","auto","manual","auto","no","yes","no","30","40","35"
79,1,"racer",2,"5","2","5","auto","manual","manual","yes","no","yes","30","35","40"
79,2,"racer",1,"4","5","2","auto","auto","auto","no","no","yes","35","40","35"
79,3,"racer",1,"2","5","4","auto","auto","auto","no","yes","yes","30","40","40"
79,4,"racer",1,"5","4","4","manual","auto","auto","yes","no","no","30","30","40"
79,5,"racer",1,"2","2","4","manual","auto","manual","no","no","no","30","35","30"
79,6,"racer",3,"2","2","2","auto","auto","manual","yes","yes","no","30","40","40"
79,7,"racer",3,"2","4","5","auto","manual","manual","no","yes","yes","40","40","35"
79,8,"racer",1,"5","5","5","manual","auto","auto","no","no","no","30","30","35"
79,9,"racer",2,"4","4","2","manual","manual","manual","yes","no","yes","35","40","35"
79,10,"racer",3,"5","2","4","auto","manual","auto","yes","yes","yes","35","40","30"
80,1,"basic",2,"5","5","2","auto","auto","auto","yes","no","yes","40","30","40"
80,2,"basic",2,"2","4","2","manual","auto","auto","no","yes","no","35","30","40"
80,3,"basic",3,"5","5","2","auto","manual","auto","no","yes","no","35","40","35"
80,4,"basic",2,"4","2","2","auto","manual","manual","yes","yes","yes","40","30","40"
80,5,"basic",1,"2","4","5","manual","manual","manual","no","yes","no","30","35","40"
80,6,"basic",2,"2","4","4","auto","manual","manual","no","no","yes","30","30","30"
80,7,"basic",2,"2","5","4","manual","auto","auto","yes","no","no","35","40","40"
80,8,"basic",2,"4","5","5","manual","manual","manual","no","yes","no","35","30","35"
80,9,"basic",2,"4","5","2","manual","auto","manual","yes","yes","no","40","30","40"
80,10,"basic",2,"5","4","2","auto","auto","auto","yes","no","yes","35","30","30"
81,1,"fun",2,"4","5","4","manual","auto","auto","no","no","no","35","30","40"
81,2,"fun",3,"2","5","5","manual","manual","manual","no","yes","yes","35","40","35"
81,3,"fun",3,"4","5","2","auto","auto","auto","no","no","yes","35","40","30"
81,4,"fun",1,"5","2","5","auto","auto","manual","no","no","no","35","40","30"
81,5,"fun",3,"5","5","5","manual","manual","auto","no","yes","yes","35","30","35"
81,6,"fun",2,"2","5","4","auto","auto","auto","yes","yes","yes","35","30","40"
81,7,"fun",3,"2","4","2","auto","manual","manual","no","no","yes","35","30","30"
81,8,"fun",1,"5","2","4","auto","manual","manual","yes","no","yes","40","30","40"
81,9,"fun",1,"2","2","5","auto","manual","manual","no","yes","no","30","35","40"
81,10,"fun",3,"4","2","2","manual","manual","auto","no","no","yes","40","40","40"
82,1,"basic",1,"5","2","2","auto","auto","auto","no","yes","no","30","40","40"
82,2,"basic",2,"4","2","4","auto","auto","auto","no","no","no","35","30","40"
82,3,"basic",1,"4","4","2","auto","auto","manual","yes","yes","no","30","40","30"
82,4,"basic",3,"5","4","5","manual","manual","manual","yes","no","no","40","35","30"
82,5,"basic",2,"4","4","5","manual","auto","manual","yes","no","no","35","30","35"
82,6,"basic",2,"5","2","2","manual","auto","auto","no","yes","no","40","35","35"
82,7,"basic",3,"4","2","2","manual","manual","auto","yes","yes","yes","40","35","30"
82,8,"basic",2,"2","5","2","manual","auto","manual","no","no","no","35","40","40"
82,9,"basic",3,"2","5","5","manual","manual","auto","yes","yes","yes","40","35","35"
82,10,"basic",1,"5","5","4","auto","auto","manual","yes","no","no","30","35","40"
83,1,"basic",1,"5","2","4","manual","auto","auto","no","no","no","40","40","35"
83,2,"basic",3,"4","2","5","manual","manual","auto","no","no","no","30","30","30"
83,3,"basic",2,"2","5","4","manual","manual","manual","no","no","yes","35","30","35"
83,4,"basic",3,"5","5","4","manual","manual","manual","no","yes","no","35","35","35"
83,5,"basic",2,"2","4","5","auto","manual","manual","yes","yes","yes","35","30","30"
83,6,"basic",3,"2","4","5","manual","auto","auto","yes","yes","yes","40","30","35"
83,7,"basic",1,"5","4","2","auto","manual","auto","no","no","no","35","40","30"
83,8,"basic",3,"2","2","2","auto","manual","manual","yes","yes","yes","40","30","35"
83,9,"basic",3,"2","4","2","auto","auto","auto","yes","no","no","30","40","35"
83,10,"basic",3,"4","4","5","auto","auto","auto","yes","no","yes","35","30","30"
84,1,"fun",3,"4","2","5","auto","auto","auto","no","yes","no","40","40","35"
84,2,"fun",2,"5","2","4","manual","manual","manual","yes","yes","yes","35","30","30"
84,3,"fun",3,"2","2","2","auto","manual","auto","no","yes","no","35","35","30"
84,4,"fun",2,"5","2","4","manual","auto","manual","yes","yes","no","40","30","35"
84,5,"fun",2,"5","5","4","manual","manual","manual","no","yes","no","35","30","40"
84,6,"fun",2,"2","5","5","manual","auto","manual","yes","yes","no","40","40","40"
84,7,"fun",2,"2","4","2","manual","auto","manual","no","no","no","40","30","35"
84,8,"fun",1,"4","4","2","auto","manual","auto","no","yes","no","35","40","40"
84,9,"fun",2,"5","4","2","manual","auto","manual","no","yes","no","30","35","30"
84,10,"fun",1,"5","2","5","auto","auto","auto","yes","yes","no","35","35","30"
85,1,"basic",3,"5","4","2","manual","manual","auto","no","yes","yes","35","35","30"
85,2,"basic",3,"5","5","4","auto","manual","auto","yes","yes","no","35","40","40"
85,3,"basic",3,"4","2","4","manual","manual","manual","yes","no","no","40","35","35"
85,4,"basic",1,"5","5","2","auto","auto","auto","yes","yes","yes","30","40","35"
85,5,"basic",1,"4","2","5","manual","manual","auto","no","yes","no","30","35","40"
85,6,"basic",2,"4","2","2","auto","auto","manual","no","no","yes","30","30","30"
85,7,"basic",2,"4","5","2","auto","auto","auto","yes","no","no","40","30","40"
85,8,"basic",3,"2","5","4","auto","manual","auto","no","no","yes","35","40","30"
85,9,"basic",2,"4","2","2","manual","manual","manual","no","no","no","40","30","40"
85,10,"basic",2,"5","5","2","manual","auto","auto","yes","no","yes","30","35","40"
86,1,"basic",3,"5","5","2","auto","auto","auto","no","no","yes","35","40","40"
86,2,"basic",2,"5","4","5","auto","auto","manual","yes","yes","yes","40","30","30"
86,3,"basic",2,"4","5","2","auto","auto","manual","yes","yes","yes","35","35","40"
86,4,"basic",2,"4","2","5","auto","auto","manual","no","yes","no","30","30","30"
86,5,"basic",1,"4","4","4","manual","manual","manual","yes","yes","no","30","40","40"
86,6,"basic",3,"4","4","2","auto","manual","manual","no","no","yes","35","35","30"
86,7,"basic",2,"2","2","5","manual","auto","manual","no","no","yes","30","30","35"
86,8,"basic",2,"2","5","2","manual","auto","manual","yes","yes","no","35","30","35"
86,9,"basic",1,"2","4","5","auto","auto","auto","no","no","no","35","40","30"
86,10,"basic",3,"5","4","4","manual","manual","manual","no","no","yes","40","30","35"
87,1,"racer",3,"5","4","2","auto","auto","manual","yes","no","no","35","35","35"
87,2,"racer",2,"2","4","4","manual","manual","auto","yes","yes","yes","30","35","40"
87,3,"racer",3,"2","5","5","auto","manual","manual","no","yes","yes","40","40","30"
87,4,"racer",2,"2","4","4","auto","auto","manual","no","no","yes","35","30","40"
87,5,"racer",3,"2","4","5","auto","auto","manual","yes","yes","yes","30","35","35"
87,6,"racer",1,"2","2","4","manual","auto","auto","yes","yes","yes","35","35","30"
87,7,"racer",3,"2","5","5","manual","auto","auto","yes","yes","no","40","30","35"
87,8,"racer",1,"2","2","5","manual","auto","auto","no","no","yes","40","30","40"
87,9,"racer",3,"5","4","4","auto","manual","manual","no","no","no","40","30","35"
87,10,"racer",2,"4","5","5","auto","manual","manual","no","no","no","40","30","40"
88,1,"basic",1,"2","4","4","auto","manual","auto","yes","yes","yes","30","30","35"
88,2,"basic",2,"2","5","4","auto","manual","auto","no","no","yes","35","30","30"
88,3,"basic",2,"4","4","2","manual","manual","auto","yes","no","yes","40","35","40"
88,4,"basic",3,"4","5","5","manual","manual","auto","yes","yes","yes","35","40","40"
88,5,"basic",2,"4","4","5","auto","auto","manual","no","no","yes","30","40","30"
88,6,"basic",3,"5","5","2","manual","manual","auto","no","yes","no","35","35","30"
88,7,"basic",3,"4","2","5","manual","manual","auto","no","no","no","40","40","30"
88,8,"basic",2,"2","4","4","manual","manual","auto","yes","no","no","35","30","35"
88,9,"basic",2,"5","5","2","manual","auto","manual","no","yes","no","40","35","35"
88,10,"basic",3,"2","2","5","manual","auto","auto","yes","no","no","40","40","35"
89,1,"basic",3,"5","2","4","auto","auto","auto","no","no","yes","40","40","30"
89,2,"basic",1,"4","5","2","auto","auto","manual","yes","no","yes","40","35","35"
89,3,"basic",2,"2","2","2","auto","auto","manual","yes","no","no","35","30","35"
89,4,"basic",3,"2","4","4","auto","manual","auto","no","no","yes","35","35","35"
89,5,"basic",2,"4","4","5","auto","manual","auto","no","yes","yes","35","30","35"
89,6,"basic",2,"5","5","2","manual","auto","manual","no","yes","no","35","40","30"
89,7,"basic",2,"2","5","4","manual","manual","manual","no","yes","no","40","40","40"
89,8,"basic",2,"2","5","4","manual","auto","auto","yes","no","no","40","30","30"
89,9,"basic",1,"5","4","5","manual","manual","manual","no","yes","no","30","35","40"
89,10,"basic",2,"4","5","4","manual","manual","auto","yes","yes","no","40","35","40"
90,1,"fun",2,"5","5","4","auto","auto","auto","no","yes","yes","35","35","35"
90,2,"fun",3,"5","4","2","auto","manual","auto","no","yes","yes","40","40","35"
90,3,"fun",2,"2","5","5","manual","auto","manual","yes","no","yes","35","30","30"
90,4,"fun",1,"2","4","2","auto","manual","auto","yes","no","no","40","35","40"
90,5,"fun",1,"2","4","2","auto","manual","manual","yes","no","yes","30","40","40"
90,6,"fun",1,"5","2","2","manual","manual","auto","yes","no","no","35","30","35"
90,7,"fun",1,"2","4","5","manual","manual","manual","yes","yes","no","30","35","35"
90,8,"fun",1,"4","4","2","auto","auto","auto","yes","yes","no","30","40","30"
90,9,"fun",2,"5","4","5","manual","manual","manual","no","yes","yes","30","30","40"
90,10,"fun",1,"4","4","5","auto","auto","auto","no","no","yes","30","35","40"
91,1,"fun",1,"4","4","4","manual","manual","auto","yes","no","no","30","40","35"
91,2,"fun",2,"5","4","4","manual","auto","auto","no","yes","no","40","35","40"
91,3,"fun",1,"4","4","5","auto","manual","auto","no","yes","no","30","40","35"
91,4,"fun",3,"2","5","2","auto","manual","auto","yes","no","no","35","30","35"
91,5,"fun",2,"5","2","2","manual","auto","manual","yes","yes","yes","35","30","30"
91,6,"fun",1,"5","5","4","auto","manual","manual","yes","no","yes","30","35","35"
91,7,"fun",3,"4","2","2","manual","manual","auto","no","no","no","30","30","30"
91,8,"fun",3,"2","4","5","manual","manual","auto","yes","no","no","40","35","40"
91,9,"fun",3,"5","2","4","auto","manual","auto","yes","no","yes","35","40","40"
91,10,"fun",2,"2","5","2","manual","manual","auto","no","yes","no","35","40","40"
92,1,"fun",1,"2","5","5","auto","manual","manual","no","no","yes","30","30","40"
92,2,"fun",3,"2","5","5","auto","auto","auto","no","no","no","35","40","30"
92,3,"fun",3,"4","2","4","auto","manual","manual","no","no","yes","40","30","30"
92,4,"fun",2,"2","5","5","manual","auto","manual","yes","yes","no","30","35","40"
92,5,"fun",2,"2","2","4","manual","manual","manual","no","yes","no","40","40","30"
92,6,"fun",3,"2","2","5","auto","manual","auto","yes","yes","no","40","35","35"
92,7,"fun",1,"5","4","4","auto","manual","manual","yes","no","yes","30","40","35"
92,8,"fun",2,"5","4","5","auto","auto","manual","yes","yes","yes","40","35","30"
92,9,"fun",3,"4","2","4","manual","manual","auto","no","no","yes","35","35","40"
92,10,"fun",1,"2","4","2","auto","auto","auto","yes","no","yes","30","30","35"
93,1,"basic",1,"5","4","4","auto","manual","auto","no","no","yes","35","40","35"
93,2,"basic",2,"4","4","2","auto","manual","auto","no","yes","yes","40","40","40"
93,3,"basic",3,"2","5","4","auto","manual","manual","no","yes","yes","35","35","30"
93,4,"basic",3,"5","5","5","auto","auto","manual","yes","yes","no","35","30","30"
93,5,"basic",3,"2","4","5","manual","auto","auto","no","no","no","35","30","30"
93,6,"basic",2,"5","5","2","auto","manual","manual","no","yes","no","40","30","40"
93,7,"basic",3,"4","4","2","manual","auto","auto","yes","yes","no","35","40","40"
93,8,"basic",1,"2","2","5","manual","manual","manual","yes","yes","no","35","30","35"
93,9,"basic",2,"4","5","5","manual","auto","manual","no","yes","yes","30","40","40"
93,10,"basic",1,"4","2","5","auto","auto","manual","yes","yes","no","30","30","40"
94,1,"basic",3,"2","5","2","manual","manual","manual","yes","yes","no","30","30","30"
94,2,"basic",2,"5","5","2","manual","manual","auto","yes","no","no","35","35","40"
94,3,"basic",2,"5","4","5","auto","auto","manual","no","no","no","30","35","40"
94,4,"basic",2,"4","4","2","auto","auto","manual","yes","no","yes","40","30","40"
94,5,"basic",3,"2","5","5","manual","auto","manual","no","yes","no","35","40","30"
94,6,"basic",2,"2","4","2","auto","manual","auto","no","no","no","30","30","35"
94,7,"basic",1,"4","4","5","auto","manual","auto","yes","yes","no","35","40","35"
94,8,"basic",3,"5","2","2","auto","auto","auto","yes","yes","yes","35","40","30"
94,9,"basic",1,"4","5","2","manual","manual","manual","yes","yes","yes","30","40","35"
94,10,"basic",2,"4","5","2","auto","auto","auto","yes","yes","yes","30","30","35"
95,1,"basic",3,"5","5","4","auto","manual","manual","yes","yes","yes","35","35","30"
95,2,"basic",2,"5","5","4","manual","auto","auto","yes","no","yes","30","30","40"
95,3,"basic",1,"4","5","5","manual","auto","auto","no","no","yes","30","40","40"
95,4,"basic",1,"5","2","2","manual","auto","manual","no","yes","yes","40","40","40"
95,5,"basic",3,"5","4","4","manual","manual","auto","yes","no","yes","40","40","30"
95,6,"basic",2,"2","5","4","manual","auto","manual","yes","yes","yes","35","30","40"
95,7,"basic",3,"2","2","2","auto","auto","auto","no","yes","yes","40","35","30"
95,8,"basic",2,"2","4","5","manual","auto","manual","no","no","no","40","40","35"
95,9,"basic",1,"4","2","4","auto","manual","manual","no","no","yes","30","30","35"
95,10,"basic",2,"2","2","2","auto","auto","manual","no","no","yes","35","30","30"
96,1,"basic",1,"2","4","4","manual","manual","auto","yes","no","yes","35","35","30"
96,2,"basic",3,"2","5","2","auto","manual","auto","yes","yes","yes","40","35","35"
96,3,"basic",2,"5","2","4","manual","auto","auto","yes","no","no","30","30","40"
96,4,"basic",3,"4","4","5","manual","manual","auto","yes","no","no","40","40","40"
96,5,"basic",1,"2","2","2","manual","auto","manual","no","yes","yes","30","30","30"
96,6,"basic",2,"4","5","5","auto","manual","auto","yes","no","yes","40","30","35"
96,7,"basic",2,"4","5","2","manual","auto","manual","no","no","no","30","30","35"
96,8,"basic",3,"4","5","4","manual","manual","auto","yes","no","no","30","35","30"
96,9,"basic",3,"4","2","5","auto","auto","auto","no","no","yes","35","40","30"
96,10,"basic",3,"5","2","5","auto","manual","manual","yes","no","yes","40","40","40"
97,1,"basic",3,"2","5","2","auto","manual","auto","yes","no","yes","40","30","30"
97,2,"basic",3,"2","5","4","auto","auto","auto","no","no","yes","30","40","30"
97,3,"basic",3,"4","4","5","auto","manual","manual","no","yes","no","40","40","35"
97,4,"basic",3,"2","2","4","manual","auto","auto","yes","no","yes","30","40","35"
97,5,"basic",3,"4","5","2","manual","auto","manual","no","yes","no","40","40","35"
97,6,"basic",2,"5","5","2","manual","auto","manual","yes","yes","no","35","30","40"
97,7,"basic",1,"5","4","5","auto","manual","manual","no","yes","no","30","35","40"
97,8,"basic",3,"5","4","5","manual","auto","auto","yes","no","yes","30","30","35"
97,9,"basic",1,"2","4","2","auto","auto","manual","no","yes","yes","35","40","40"
97,10,"basic",2,"2","4","4","manual","auto","manual","yes","no","yes","35","35","30"
98,1,"basic",3,"5","2","2","manual","manual","auto","no","yes","no","30","40","35"
98,2,"basic",3,"5","4","4","manual","manual","auto","yes","yes","no","30","40","30"
98,3,"basic",2,"4","4","4","manual","auto","auto","no","yes","no","30","30","40"
98,4,"basic",1,"2","2","4","auto","manual","manual","yes","yes","no","30","35","35"
98,5,"basic",1,"5","4","2","auto","manual","auto","no","no","no","30","40","40"
98,6,"basic",2,"4","5","5","manual","auto","manual","yes","no","no","35","40","40"
98,7,"basic",2,"5","5","5","auto","auto","auto","yes","yes","yes","35","30","40"
98,8,"basic",2,"2","4","4","manual","auto","auto","no","no","yes","35","35","35"
98,9,"basic",3,"5","5","2","manual","manual","auto","yes","yes","yes","40","35","40"
98,10,"basic",3,"4","2","2","manual","manual","auto","yes","yes","no","30","30","30"
99,1,"fun",1,"5","4","4","manual","auto","auto","yes","yes","no","40","35","30"
99,2,"fun",3,"4","5","5","manual","manual","auto","yes","no","no","35","35","35"
99,3,"fun",3,"4","2","2","manual","manual","manual","yes","no","yes","40","40","35"
99,4,"fun",2,"4","2","5","auto","auto","manual","no","no","no","40","40","40"
99,5,"fun",3,"4","5","2","auto","manual","auto","yes","no","yes","40","30","35"
99,6,"fun",2,"5","5","4","auto","auto","manual","yes","yes","yes","40","35","30"
99,7,"fun",1,"2","2","2","auto","manual","manual","yes","no","no","40","35","30"
99,8,"fun",2,"4","4","5","manual","auto","auto","no","yes","yes","40","30","30"
99,9,"fun",3,"5","2","2","auto","manual","manual","no","yes","yes","40","40","30"
99,10,"fun",1,"2","4","5","auto","auto","manual","yes","no","yes","30","35","35"
100,1,"basic",2,"4","5","4","manual","manual","manual","no","no","no","35","40","40"
100,2,"basic",1,"5","4","2","auto","auto","auto","yes","yes","no","30","40","40"
100,3,"basic",1,"5","5","4","auto","manual","manual","no","yes","yes","40","30","40"
100,4,"basic",2,"5","4","5","manual","auto","auto","no","no","yes","35","40","35"
100,5,"basic",1,"2","2","2","auto","manual","manual","no","no","yes","35","30","35"
100,6,"basic",2,"4","5","2","auto","auto","manual","yes","no","yes","30","35","40"
100,7,"basic",1,"2","5","2","auto","auto","manual","yes","yes","no","35","40","40"
100,8,"basic",2,"4","4","2","manual","auto","auto","yes","yes","yes","35","35","40"
100,9,"basic",3,"4","2","4","auto","manual","auto","no","yes","no","35","30","30"
100,10,"basic",1,"5","2","5","manual","manual","manual","no","no","yes","30","35","40"
101,1,"basic",1,"5","4","5","auto","auto","manual","no","no","yes","30","30","35"
101,2,"basic",1,"4","4","5","auto","manual","manual","no","yes","no","35","35","40"
101,3,"basic",1,"2","5","5","manual","manual","auto","no","yes","no","35","30","40"
101,4,"basic",3,"2","4","2","auto","manual","auto","no","no","yes","40","35","30"
101,5,"basic",1,"4","2","4","auto","manual","auto","yes","no","no","35","30","40"
101,6,"basic",2,"2","5","2","manual","auto","auto","no","yes","yes","40","30","35"
101,7,"basic",3,"4","2","4","manual","manual","auto","yes","yes","yes","40","40","40"
101,8,"basic",3,"5","5","5","manual","manual","auto","yes","no","no","40","35","35"
101,9,"basic",3,"2","5","5","auto","auto","auto","yes","yes","yes","40","40","35"
101,10,"basic",1,"2","4","4","auto","manual","auto","no","no","yes","30","40","30"
102,1,"fun",3,"5","4","4","auto","auto","manual","yes","no","yes","40","35","30"
102,2,"fun",2,"2","5","5","auto","auto","manual","no","no","no","35","30","35"
102,3,"fun",3,"4","4","5","manual","manual","auto","no","no","yes","35","40","30"
102,4,"fun",3,"5","4","2","auto","manual","auto","yes","yes","yes","35","40","35"
102,5,"fun",2,"5","4","2","manual","manual","manual","no","no","no","30","30","35"
102,6,"fun",2,"2","2","5","manual","auto","auto","yes","yes","no","35","40","35"
102,7,"fun",3,"2","5","4","auto","manual","auto","no","yes","yes","40","30","30"
102,8,"fun",2,"5","5","2","manual","auto","auto","yes","no","yes","40","40","30"
102,9,"fun",3,"4","2","4","manual","manual","auto","yes","yes","yes","35","40","40"
102,10,"fun",2,"4","4","2","auto","auto","manual","yes","no","no","35","30","40"
103,1,"basic",2,"5","5","4","manual","auto","manual","yes","yes","no","30","35","35"
103,2,"basic",1,"2","4","5","auto","auto","auto","no","yes","yes","35","40","40"
103,3,"basic",2,"2","2","4","auto","manual","auto","no","no","yes","30","35","30"
103,4,"basic",3,"5","4","2","manual","manual","manual","yes","yes","yes","35","30","40"
103,5,"basic",3,"4","2","5","manual","auto","auto","no","yes","no","30","35","30"
103,6,"basic",1,"4","5","2","auto","manual","auto","no","no","no","35","40","40"
103,7,"basic",3,"4","5","2","auto","manual","manual","no","no","yes","40","35","30"
